['DA', 'dl', ' gal', ' del', ' al'] matches ['albums'] is True
[' rear', '\n', ' rural', ' p', ' r'] matches ['primate', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'hominid', 'chordate', 'eutherian', 'mammal', 'ape', 'mammalian', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_physical_entity', 'living_thing'] is False
[' rapt', ' rodent', ' rept', ' bird', ' mammal'] matches ['canine', 'vertebrate', 'creature', 'beast', 'canid', 'being', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'eutherian', 'mammal', 'mammalian', 'animate_being', 'eutherian_mammal', 'locomote', 'placental_mammal', 'craniate', 'domesticated_animal', 'physical_entity', 'domestic_animal', 'living_thing'] is True
[' mammal', ' rapt', ' rept', ' f', ' rodent'] matches ['feline', 'cat', 'beast', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'felid', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'animate_being', 'placental_mammal', 'craniate', 'big_cat'] is True
[' mammal', ' rept', ' f', ' rapt', ' rodent'] matches ['feline', 'cat', 'beast', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'causal_agent', 'chordate', 'felid', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'animate_being', 'placental_mammal', 'craniate', 'big_cat'] is True
[' mammal', ' rapt', ' bird', ' rept', ' animal'] matches ['feline', 'cat', 'beast', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'felid', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'animate_being', 'placental_mammal', 'craniate', 'big_cat'] is True
[' rept', ' bird', ' snake', ' rapt', ' rodent'] matches ['snake', 'reptile', 'elapid', 'elapid_snake', 'serpent', 'ophidian'] is True
[' rear', '\n', ' rural', ' p', ' r'] matches ['rodent', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'chordate', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'gnawer', 'animate_being', 'living_thing', 'placental_mammal', 'craniate', ''] is False
[' mammal', ' rept', ' bird', ' pr', ' rapt'] matches ['primate', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'hominid', 'chordate', 'eutherian', 'mammal', 'ape', 'mammalian', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_physical_entity', 'living_thing'] is True
[' rear', '\n', ' p', ' rural', ' r'] matches ['raptor', 'bird', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'chordate', 'animate_being', 'craniate', 'living_thing', 'raptorial_bird', 'bird_of_prey', ''] is False
[' mammal', ' bird', ' animal', ' rodent', ' rapt'] matches ['bovid', 'mammal', 'horse', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'eutherian', 'mammal', 'equine', 'mammalian', 'equid', 'living_thing', 'odd-toed_ungulate', 'animate_being', 'eutherian_mammal', 'perissodactyl', 'placental_mammal', 'craniate', 'hoofed_mammal', 'physical_entity', 'perissodactyl_mammal', 'equus_caballus'] is True
[' rodent', ' mammal', ' rept', ' bird', ' f'] matches ['rodent', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'chordate', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'gnawer', 'animate_being', 'living_thing', 'placental_mammal', 'craniate', ''] is True
[' bird', ' rodent', ' rept', ' rapt', ' f'] matches ['fowl', 'bird', 'vertebrate', 'poultry', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'poultry', 'chordate', 'wild_fowl', 'wildfowl', 'animate_being', 'gallinaceous_bird', 'craniate', 'gallinacean', 'living_thing'] is True
[' rept', ' snake', ' mammal', ' rodent', ' '] matches ['snake', 'reptile', 'pit_viper', 'serpent', 'ophidian'] is True
[' rodent', ' mammal', ' bird', ' rapt', ' rept'] matches ['rodent', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'chordate', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'gnawer', 'animate_being', 'living_thing', 'placental_mammal', 'craniate', ''] is True
[' rept', ' dinosaur', ' bird', ' mammal', ' '] matches ['dinosaur', 'reptile', 'armored_dinosaur', 'archosaur', 'archosaurian', 'archosaurian_reptile', ''] is True
[' rept', ' mammal', ' f', ' animal', ' rapt'] matches ['feline', 'cat', 'beast', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'felid', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'animate_being', 'placental_mammal', 'craniate', 'big_cat'] is True
[' rept', ' bird', ' rapt', ' mammal', ' '] matches ['dinosaur', 'reptile', 'ceratopsian', 'horned_dinosaur', 'archosaur', 'archosaurian', 'archosaurian_reptile', ''] is True
[' bird', ' f', ' rapt', ' rodent', ' av'] matches ['fowl', 'bird', 'vertebrate', 'poultry', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'poultry', 'chordate', 'domestic_fowl', 'animate_being', 'gallinaceous_bird', 'craniate', 'gallinacean', 'living_thing'] is True
[' rept', ' dinosaur', ' bird', ' rapt', ' mammal'] matches ['dinosaur', 'reptile', 'theropod', 'theropod_dinosaur', 'bird-footed_dinosaur', 'archosaur', 'archosaurian', 'archosaurian_reptile', ''] is True
[' rept', ' rapt', ' bird', ' mammal', ' '] matches ['dinosaur', 'reptile', 'maniraptor', 'archosaur', 'archosaurian', 'archosaurian_reptile', ''] is True
[' bird', ' rept', ' snake', ' rodent', ' mammal'] matches ['snake', 'reptile', 'snake', 'serpent', 'ophidian'] is True
[' bird', ' rept', ' rapt', ' mammal', ' rodent'] matches ['raptor', 'bird', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'chordate', 'animate_being', 'craniate', 'living_thing', 'raptorial_bird', 'bird_of_prey', ''] is True
[' rear', '\n', ' rural', ' p', ' r'] matches ['canine', 'vertebrate', 'creature', 'beast', 'canid', 'being', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'eutherian', 'mammal', 'mammalian', 'animate_being', 'eutherian_mammal', 'locomote', 'placental_mammal', 'craniate', 'domesticated_animal', 'physical_entity', 'domestic_animal', 'living_thing'] is False
hypernyms - animals,50,518,740
['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['before', 'earlier', 'previously'] is False
['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['behind', 'rear', 'after', 'tail', 'beforehand'] is False
[' ', '\n', ' to', ' back', ' the'] matches ['posterior'] is False
[' ', ' forward', ' backward', ' back', '\n'] matches ['forward', 'forwards', 'frontward', 'frontwards', 'forrad', 'forrard', 'forth', 'onward'] is True
['sl', ' afterwards', ' afterward', ' sl', ' esc'] matches ['after', 'subsequently', 'later', 'afterwards', 'afterward', 'ahead'] is True
[' ', ' end', '\n', ' back', ' to'] matches ['end', 'terminal', 'ending', 'last', 'final', 'finish', 'finale', 'conclusion'] is True
['sl', ' afterwards', ' afterward', ' esc', ' sl'] matches ['above', 'higher', 'up'] is False
[' ', '\n', ' down', ' fall', ' not'] matches ['descend', 'declivitous', 'downhill', 'downward-sloping', 'degressive', 'descendant', 'descendent', 'down', 'downward', 'downward-arching', 'drizzling', 'dropping', 'falling', 'raining'] is True
['sl', ' afterwards', ' afterward', 'default', ' sl'] matches ['alive', 'living', 'live'] is False
[' ', '\n', ' to', ' down', ' back'] matches ['increment'] is False
[' ', '\n', ' down', ' descend', ' to'] matches ['ascend', 'climb', 'rise', 'upward', 'ascendent', 'ascendant'] is False
['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['up', 'above', 'ahead', 'lead', 'leading', 'aweigh', 'dormie', 'dormy', 'heavenward', 'skyward', 'risen', 'sprouted', 'upbound', 'upfield', 'upward'] is False
[' ', '\n', ' down', ' back', ' not'] matches ['upslope', 'ascent'] is False
['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['lift', 'pick_up'] is False
[' ', '\n', ' to', ' not', ' in'] matches ['static', 'still', 'unmoving', 'unchanging'] is False
['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['dismiss', 'fire', 'sack', 'displace', 'terminate'] is False
['sl', ' afterwards', ' afterward', ' esc', 'default'] matches ['entrance', 'entranceway', 'entryway', 'entry', 'entree'] is False
['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['rise', 'upward', 'climb'] is False
['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['last', 'end', 'terminal', 'ending', 'final', 'finish', 'finale', 'conclusion'] is False
[' ', ' back', '\n', ' come', ' not'] matches ['remember', 'retrieve', 'recall', 'call_back', 'call_up', 'recollect'] is False
['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['backward', 'back', 'backwards', 'rearward', 'rearwards'] is False
['sl', ' afterwards', ' afterward', ' esc', 'default'] matches ['back', 'rear', 'forepart'] is False
['sl', ' afterwards', ' afterward', ' esc', 'default'] matches ['out', 'outer', 'exterior', 'outside'] is False
[' ', ' out', '\n', ' in', ' down'] matches ['outbound'] is True
[' ', '\n', ' out', ' to', ' the'] matches ['exhale'] is False
['sl', ' afterwards', ' afterward', ' esc', 'default'] matches ['output'] is False
['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['outside', 'exterior', 'out'] is False
[' ', '\n', ' to', ' and', ' outside'] matches ['exterior', 'outdoor', 'out-of-door', 'outside'] is True
['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['external', 'outer', 'outside'] is False
[' ', '\n', ' to', ' in', ' not'] matches ['immortal'] is False
['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['vacant', 'free'] is False
['sl', ' afterwards', ' afterward', 'default', ' sl'] matches ['on'] is False
['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['in', 'inside'] is False
['sl', ' afterwards', ' afterward', ' sl', ' esc'] matches ['under', 'below', 'beneath'] is False
[' ', '\n', ' later', ' to', ' not'] matches ['subsequently', 'later', 'afterwards', 'afterward', 'after', 'subsequent'] is True
[' ', '\n', ' back', ' return', ' to'] matches ['retreat', 'return'] is True
['sl', ' afterwards', ' afterward', ' esc', 'default'] matches ['sink', 'drop', 'fall'] is False
['sl', ' afterwards', ' afterward', ' esc', ' sl'] matches ['north'] is False
[' ', '\n', ' to', ' south', ' down'] matches ['southwest', 'northeast'] is True
[' ', '\n', ' to', ' fall', ' not'] matches ['emerge'] is False
['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['bottom', 'underside', 'undersurface'] is False
[' ', ' toward', ' away', '\n', ' to'] matches ['away', 'off', 'forth', 'aside'] is True
['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['false', 'incorrect', 'wrong', 'mistaken'] is False
['sl', ' afterwards', ' afterward', ' esc', 'default'] matches ['over', 'above', 'up'] is False
['sl', ' afterwards', ' afterward', ' esc', ' sl'] matches ['down', 'downwards', 'downward', 'downwardly'] is False
[' ', ' down', '\n', ' downward', ' back'] matches ['downhill', 'decline', 'fall', 'declivitous', 'downward-sloping'] is True
['sl', ' afterwards', ' afterward', ' esc', 'default'] matches ['east'] is False
antonyms - binary,50,529,776
[' metal', ' stone', ' water', ' wood', ' '] matches ['gas', 'oxygen', 'hydrogen', 'nitrogen', 'ozone'] is False
[' plumbing', ' fabric', ' interior', ' arm', ' material'] matches ['leather', 'fabric', 'plastic'] is True
[' cloth', ' stone', ' wood', ' paper', ' water'] matches ['sand', 'silicon', 'rocks', 'pebbles', 'atomic_number_14', 'si'] is False
[' plumbing', ' fabric', ' arm', ' interior', ' wood'] matches ['hair'] is False
[' plumbing', ' fabric', ' arm', ' interior', ' material'] matches ['flesh', 'bones'] is False
[' cloth', ' wood', ' ', ' metal', ' iron'] matches ['leather', 'canvas'] is False
[' metal', ' wood', ' glass', ' water', ' paper'] matches ['glass', 'plastic'] is True
[' plumbing', ' arm', ' interior', ' fabric', ' material'] matches ['glass', 'china', 'aluminium', 'wood', 'steel', 'plastic', 'clay'] is False
[' plumbing', ' interior', ' fabric', ' arm', ' material'] matches ['cardboard', 'tin', 'boxwood', 'turkish_boxwood'] is False
[' plumbing', ' fabric', ' arm', ' interior', ' wood'] matches ['flour', 'yeast', ''] is False
[' stone', ' metal', ' wood', ' rock', ' iron'] matches ['copper', 'tin', 'cu', 'atomic_number_29'] is False
[' stone', ' wood', ' ', ' paper', ' rock'] matches ['sugar', 'nougat', 'chocolate', 'gelatin', 'molasses', 'syrup', 'honey', 'fruit', 'nuts'] is False
[' wood', ' metal', ' paper', ' stone', ' iron'] matches ['cocoa', 'bean', 'cacao', 'cacao_bean', 'cocoa_bean'] is False
[' cloth', ' clothes', ' paper', ' fabric', ' metal'] matches ['fabric', 'leather', ''] is True
[' plumbing', ' interior', ' fabric', ' arm', ' wood'] matches ['vapor', 'water', 'vapour', 'water_vapour', 'water_vapor'] is False
[' water', ' ', ' wood', ' metal', ' iron'] matches ['alcohol', 'juice', 'water'] is True
[' stone', ' wood', ' rock', ' concrete', ' metal'] matches ['silicon', 'cement', 'water', 'sand', 'atomic_number_14', 'si'] is False
[' wood', ' paper', ' stone', ' cloth', ' '] matches ['wood', 'metal', 'steel'] is True
[' stone', ' rock', ' wood', ' metal', ' '] matches ['carbon'] is False
[' wood', ' stone', ' metal', ' ', ' iron'] matches ['metal', 'steel', 'bronze', 'wood'] is True
[' plumbing', ' interior', ' fabric', ' arm', ' material'] matches ['fabric', 'paper'] is True
[' stone', ' rock', ' metal', ' wood', ' '] matches ['ice', 'water', 'oxygen', 'hydrogen', 'h', 'h2o', 'atomic_number_8', 'atomic_number_1', 'o', 'water_ice'] is False
[' plumbing', ' fabric', ' interior', ' arm', ' wood'] matches ['silicone'] is False
[' wood', ' ', ' water', ' iron', ' paper'] matches ['bricks', 'cement', 'wood', 'clay'] is True
[' plumbing', ' interior', ' fabric', ' arm', ' material'] matches ['water', 'oxygen', 'hydrogen', 'water', 'h2o', 'atomic_number_1', 'atomic_number_8', 'h', 'o'] is False
[' metal', ' wood', ' stone', ' ', ' iron'] matches ['ice', 'water'] is False
[' plumbing', ' interior', ' fabric', ' arm', ' material'] matches ['fruit', 'sugar', 'berries'] is False
[' metal', ' cloth', ' iron', ' ', ' paper'] matches ['fabric', 'denim'] is False
[' grass', ' paper', ' stone', ' wood', ' cloth'] matches ['grass'] is True
[' paper', ' stone', ' metal', ' wood', ' glass'] matches ['glass', 'plastic'] is True
[' stone', ' metal', ' wood', ' paper', ' glass'] matches ['glass', 'bronze'] is True
[' plumbing', ' interior', ' fabric', ' arm', ' material'] matches ['paper', 'metal', 'silver', 'gold', 'iron', 'copper', 'tin'] is False
[' water', ' stone', ' rock', ' ', ' wood'] matches ['water'] is True
[' ', ' metal', ' iron', ' paper', ' wood'] matches ['eggs', 'egg', 'milk', 'cheese'] is False
[' wood', ' paper', ' cloth', ' ', ' metal'] matches ['flour', 'egg', 'butter', 'filling'] is False
[' wood', ' metal', ' iron', ' paper', ' stone'] matches ['metal', 'alloy', 'bronze', 'nickel', 'zinc', 'copper', 'tin'] is True
[' plumbing', ' fabric', ' arm', ' interior', ' wood'] matches ['medicine', 'drug'] is False
[' metal', ' stone', ' wood', ' paper', ' iron'] matches ['polymer', 'oil', 'gas', 'coal'] is False
[' wood', ' stone', ' water', ' metal', ' '] matches ['shingles', 'tiles', 'wood', 'metal'] is True
[' plumbing', ' interior', ' arm', ' fabric', ' material'] matches ['water'] is False
[' paper', ' stone', ' wood', ' snow', ' rock'] matches ['water', 'oxygen', 'hydrogen', 'flake', 'ice', 'snowflake', 'snowflakes', 'h2o', 'atomic_number_1', 'atomic_number_8', 'h', 'o'] is True
[' metal', ' wood', ' ', ' iron', ' paper'] matches ['aluminium', 'wood', 'steel'] is True
[' plumbing', ' fabric', ' arm', ' interior', ' wood'] matches ['iron', 'pearlite', 'carbon', 'cementite', 'ferrite', 'iron_carbide', 'fe', 'atomic_number_26', 'alpha_iron'] is False
[' plumbing', ' arm', ' fabric', ' interior', ' wood'] matches ['wood', 'metal', 'plastic'] is True
[' plumbing', ' interior', ' fabric', ' arm', ' material'] matches ['cement', 'bricks', 'stones', 'rocks', 'wood', 'cardboard', 'board', 'plank', 'clay', 'mud'] is False
[' plumbing', ' interior', ' arm', ' fabric', ' material'] matches ['oxygen', 'hydrogen', 'water', 'h2o', 'atomic_number_1', 'atomic_number_8', 'h', 'o'] is False
[' plumbing', ' fabric', ' arm', ' interior', ' material'] matches ['hair'] is False
[' plumbing', ' fabric', ' arm', ' interior', ' material'] matches ['grapes', 'grape'] is False
[' plumbing', ' fabric', ' arm', ' interior', ' wood'] matches ['metal'] is False
[' ', ' metal', ' wood', ' stone', ' cloth'] matches ['milk'] is False
meronyms - substance,50,546,809
[' mob', ' ', ' parliament', ' murder', ' band'] matches ['troupe'] is False
[' ', ' murder', ' band', ' g', ' mob'] matches ['herd'] is False
['Or', 'H', 'Eastern', 'Buff', 'ED'] matches ['swarm', 'hive', 'colony', 'drift', 'cast', 'nest', 'rabble', 'stand'] is False
['Or', 'H', 'Eastern', 'ED', 'SPA'] matches ['flock'] is False
['Or', 'H', 'Eastern', 'SPA', 'ED'] matches ['library', 'shelf', 'collection', 'accounting', 'accounting_system', 'method_of_accounting'] is False
[' ', ' band', ' g', ' army', ' murder'] matches ['cattle', 'herd'] is False
[' herd', ' ', ' band', ' flock', ' g'] matches ['herd'] is True
[' church', ' ', ' congregation', ' g', ' mob'] matches ['congregation', 'church', 'parish'] is True
[' parliament', ' assembly', ' crowd', ' society', ' '] matches ['citizenry', 'country', 'state'] is False
['Or', 'Eastern', 'H', 'ED', 'Buff'] matches ['university'] is False
[' ', ' assembly', ' army', ' jury', ' murder'] matches ['state', 'country'] is False
['Or', 'H', 'Eastern', 'Buff', 'Pros'] matches ['herd'] is False
['Or', 'Eastern', 'H', 'ED', 'Pros'] matches ['company', 'business', 'platoon', 'battle_group'] is False
[' army', ' ', ' mob', ' parliament', ' murder'] matches ['herd'] is False
[' assembly', ' army', ' ', ' society', ' crowd'] matches ['staff', 'company'] is False
['Or', 'H', 'Eastern', 'ED', 'Pros'] matches ['school'] is False
['Or', 'H', 'Eastern', 'ED', 'Buff'] matches ['bouquet', 'bunch'] is False
[' mob', ' army', ' ', ' g', ' assembly'] matches ['universe'] is False
[' jury', ' assembly', ' parliament', ' ', ' mob'] matches ['jury'] is True
[' ', ' murder', ' g', ' band', ' c'] matches ['litter'] is False
[' army', ' mob', ' murder', ' parliament', ' '] matches ['pride'] is False
['Or', 'Eastern', 'H', 'ED', 'Buff'] matches ['club', 'team', 'group', 'band', 'community'] is False
[' band', ' mob', ' assembly', ' ', ' society'] matches ['orchestra', 'band'] is True
[' army', ' mob', ' ', ' parliament', ' murder'] matches ['horde'] is False
['Or', 'H', 'Eastern', 'SPA', 'ED'] matches ['book', 'notebook', 'website', 'web-site'] is False
[' ', ' assembly', ' g', ' mob', ' parliament'] matches ['parish', 'church'] is False
['Or', 'H', 'Eastern', 'ED', 'Pros'] matches ['society', 'company', 'party', 'world'] is False
['Or', 'Eastern', 'H', 'ED', 'SPA'] matches ['album', 'collection', 'library'] is False
['Or', 'Eastern', 'H', 'ED', 'Pros'] matches ['team', 'group', 'orchestra'] is True
[' ', ' mob', ' police', ' army', ' g'] matches ['police'] is True
[' parliament', ' assembly', ' ', ' c', ' society'] matches ['staff'] is False
[' parliament', ' assembly', ' ', ' legislature', ' jury'] matches ['senate', 'house'] is False
[' flock', ' army', ' mob', ' murder', ' band'] matches ['flock'] is True
[' choir', ' assembly', ' band', ' ', ' flock'] matches ['choir', 'band', 'duo', 'trio', 'quartet'] is True
[' army', ' militia', ' assembly', ' band', ' mob'] matches ['army', 'unit', 'division', 'troop'] is True
[' ', ' society', ' assembly', ' family', ' congregation'] matches ['couple', 'relationship', 'family'] is True
['Or', 'Eastern', 'H', 'ED', 'SPA'] matches ['constellation', 'galaxy'] is False
['Or', 'Eastern', 'H', 'ED', 'SPA'] matches ['country', 'province'] is False
['Or', 'Eastern', 'H', 'ED', 'Pros'] matches ['class', 'school'] is False
['Or', 'H', 'Eastern', 'ED', 'Pros'] matches ['forest', 'wood', 'grove'] is False
['Or', 'H', 'Eastern', 'SPA', 'ED'] matches ['pack'] is False
['Or', 'Eastern', 'H', 'Pros', 'ED'] matches ['paragraph', 'sentence', 'text'] is False
meronyms - member,50,556,841
[' north', ' l', ' sc', ' northern', ' d'] matches ['aberdeenshire'] is False
['ix', 'ere', 'stores', 'orn', 'oris'] matches ['somerset'] is False
[' w', ' west', ' north', ' wel', ' l'] matches ['antrim'] is False
[' war', ' mid', ' west', ' l', ' bir'] matches ['midlands'] is True
[' cam', ' sus', ' l', ' west', ' c'] matches ['cambridgeshire'] is True
['ix', 'ere', 'stores', 'orn', 'storage'] matches ['cheshire'] is False
[' l', ' not', ' der', ' north', ' le'] matches ['derbyshire'] is True
[' l', ' sus', ' y', ' north', ' east'] matches ['cambridgeshire'] is False
[' dev', ' west', ' w', ' north', ' c'] matches ['devon'] is True
[' sus', ' sh', ' west', ' north', ' l'] matches ['gloucestershire'] is False
[' west', ' w', ' sh', ' sus', ' war'] matches ['herefordshire'] is False
[' north', ' c', ' sc', ' west', ' high'] matches ['highlands'] is True
[' le', ' not', ' north', ' west', ' sh'] matches ['midlands'] is False
[' north', ' y', ' ty', ' northern', ' new'] matches ['northumberland'] is True
[' nor', ' north', ' east', ' l', ' y'] matches ['norfolk'] is True
[' not', ' l', ' east', ' mid', ' north'] matches ['nottinghamshire'] is True
[' ox', ' sus', ' l', ' west', ' y'] matches ['oxfordshire'] is True
[' dev', ' west', ' w', ' sus', ' y'] matches ['devon'] is True
['ix', 'ere', 'stores', 'orn', 'storage'] matches ['berkshire'] is False
[' l', ' north', ' y', ' west', ' sus'] matches ['manchester'] is False
[' sh', ' sus', ' north', ' wil', ' west'] matches ['wiltshire'] is True
[' west', ' w', ' war', ' wor', ' sh'] matches ['worcestershire'] is True
UK_city - county,50,568,851
