2024-07-10 16:24:10 __main__ INFO     using beta=1, iter=0
2024-07-10 18:01:59 __main__ INFO     antonyms - binary,beta,100,LRE,30,Jacobian,31,lm,45
2024-07-10 18:02:04 __main__ INFO     verb_inf - 3pSg,beta,100,LRE,39,Jacobian,39,lm,50
2024-07-10 18:02:09 __main__ INFO     re+verb_reg,beta,100,LRE,13,Jacobian,12,lm,40
2024-07-10 18:02:14 __main__ INFO     verb_inf - Ved,beta,100,LRE,41,Jacobian,41,lm,49
2024-07-10 18:02:19 __main__ INFO     country - language,beta,100,LRE,3,Jacobian,3,lm,41
2024-07-10 18:02:23 __main__ INFO     meronyms - part,beta,100,LRE,10,Jacobian,9,lm,27
2024-07-10 18:02:28 __main__ INFO     verb_Ving - Ved,beta,100,LRE,11,Jacobian,6,lm,49
2024-07-10 18:02:32 __main__ INFO     animal - shelter,beta,100,LRE,5,Jacobian,4,lm,29
2024-07-10 18:02:36 __main__ INFO     hypernyms - misc,beta,100,LRE,7,Jacobian,6,lm,30
2024-07-10 18:02:41 __main__ INFO     meronyms - substance,beta,100,LRE,9,Jacobian,7,lm,40
2024-07-10 18:02:46 __main__ INFO     noun - plural_irreg,beta,100,LRE,41,Jacobian,39,lm,49
2024-07-10 18:02:51 __main__ INFO     un+adj_reg,beta,100,LRE,34,Jacobian,32,lm,50
2024-07-10 18:02:56 __main__ INFO     verb+ment_irreg,beta,100,LRE,41,Jacobian,41,lm,50
2024-07-10 18:03:01 __main__ INFO     adj+ness_reg,beta,100,LRE,39,Jacobian,39,lm,43
2024-07-10 18:03:06 __main__ INFO     over+adj_reg,beta,100,LRE,0,Jacobian,0,lm,50
2024-07-10 18:03:12 __main__ INFO     verb+er_irreg,beta,100,LRE,18,Jacobian,16,lm,47
2024-07-10 18:03:17 __main__ INFO     adj+ly_reg,beta,100,LRE,34,Jacobian,33,lm,49
2024-07-10 18:03:21 __main__ INFO     name - occupation,beta,100,LRE,18,Jacobian,16,lm,41
2024-07-10 18:03:25 __main__ INFO     synonyms - intensity,beta,100,LRE,1,Jacobian,2,lm,24
2024-07-10 18:03:29 __main__ INFO     animal - sound,beta,100,LRE,15,Jacobian,15,lm,30
2024-07-10 18:03:34 __main__ INFO     noun - plural_reg,beta,100,LRE,50,Jacobian,49,lm,50
2024-07-10 18:03:40 __main__ INFO     Ving - verb_inf,beta,100,LRE,7,Jacobian,7,lm,50
2024-07-10 18:03:44 __main__ INFO     male - female,beta,100,LRE,8,Jacobian,8,lm,34
2024-07-10 18:03:49 __main__ INFO     verb_3pSg - Ved,beta,100,LRE,43,Jacobian,40,lm,49
2024-07-10 18:03:53 __main__ INFO     meronyms - member,beta,100,LRE,9,Jacobian,7,lm,29
2024-07-10 18:03:57 __main__ INFO     hyponyms - misc,beta,100,LRE,3,Jacobian,4,lm,22
2024-07-10 18:04:02 __main__ INFO     adj - superlative,beta,100,LRE,26,Jacobian,26,lm,44
2024-07-10 18:04:07 __main__ INFO     verb+tion_irreg,beta,100,LRE,25,Jacobian,25,lm,49
2024-07-10 18:04:10 __main__ INFO     synonyms - exact,beta,100,LRE,3,Jacobian,2,lm,20
2024-07-10 18:04:15 __main__ INFO     hypernyms - animals,beta,100,LRE,19,Jacobian,17,lm,42
2024-07-10 18:04:20 __main__ INFO     country - capital,beta,100,LRE,15,Jacobian,16,lm,36
2024-07-10 18:04:20 __main__ INFO     using beta=100, iter=3
2024-07-10 18:04:23 __main__ INFO     name - nationality,beta,100,LRE,5,Jacobian,5,lm,24
2024-07-10 18:04:27 __main__ INFO     animal - youth,beta,100,LRE,19,Jacobian,19,lm,33
2024-07-10 18:04:33 __main__ INFO     verb_Ving - 3pSg,beta,100,LRE,0,Jacobian,0,lm,50
2024-07-10 18:04:38 __main__ INFO     noun+less_reg,beta,100,LRE,47,Jacobian,47,lm,49
2024-07-10 18:04:43 __main__ INFO     verb+able_reg,beta,100,LRE,38,Jacobian,38,lm,46
2024-07-10 18:04:47 __main__ INFO     UK_city - county,beta,100,LRE,3,Jacobian,3,lm,13
2024-07-10 18:04:51 __main__ INFO     antonyms - binary,beta,100,LRE,28,Jacobian,27,lm,43
2024-07-10 18:04:56 __main__ INFO     verb_inf - 3pSg,beta,100,LRE,43,Jacobian,43,lm,50
2024-07-10 18:05:01 __main__ INFO     re+verb_reg,beta,100,LRE,11,Jacobian,9,lm,41
2024-07-10 18:05:06 __main__ INFO     verb_inf - Ved,beta,100,LRE,41,Jacobian,41,lm,49
2024-07-10 18:05:11 __main__ INFO     country - language,beta,100,LRE,2,Jacobian,2,lm,38
2024-07-10 18:05:15 __main__ INFO     meronyms - part,beta,100,LRE,9,Jacobian,7,lm,27
2024-07-10 18:05:20 __main__ INFO     verb_Ving - Ved,beta,100,LRE,26,Jacobian,25,lm,49
2024-07-10 18:05:24 __main__ INFO     animal - shelter,beta,100,LRE,3,Jacobian,2,lm,31
2024-07-10 18:05:28 __main__ INFO     hypernyms - misc,beta,100,LRE,8,Jacobian,6,lm,29
2024-07-10 18:05:33 __main__ INFO     meronyms - substance,beta,100,LRE,8,Jacobian,8,lm,36
2024-07-10 18:05:38 __main__ INFO     noun - plural_irreg,beta,100,LRE,38,Jacobian,36,lm,50
2024-07-10 18:05:43 __main__ INFO     un+adj_reg,beta,100,LRE,32,Jacobian,30,lm,50
2024-07-10 18:05:48 __main__ INFO     verb+ment_irreg,beta,100,LRE,42,Jacobian,44,lm,49
2024-07-10 18:05:53 __main__ INFO     adj+ness_reg,beta,100,LRE,41,Jacobian,41,lm,43
2024-07-10 18:05:58 __main__ INFO     over+adj_reg,beta,100,LRE,0,Jacobian,0,lm,49
2024-07-10 18:06:03 __main__ INFO     verb+er_irreg,beta,100,LRE,21,Jacobian,20,lm,46
2024-07-10 18:06:08 __main__ INFO     adj+ly_reg,beta,100,LRE,33,Jacobian,34,lm,48
2024-07-10 18:06:13 __main__ INFO     name - occupation,beta,100,LRE,27,Jacobian,24,lm,41
2024-07-10 18:06:16 __main__ INFO     synonyms - intensity,beta,100,LRE,3,Jacobian,3,lm,22
2024-07-10 18:06:21 __main__ INFO     animal - sound,beta,100,LRE,18,Jacobian,17,lm,31
2024-07-10 18:06:26 __main__ INFO     noun - plural_reg,beta,100,LRE,49,Jacobian,49,lm,50
2024-07-10 18:06:31 __main__ INFO     Ving - verb_inf,beta,100,LRE,3,Jacobian,2,lm,50
2024-07-10 18:06:35 __main__ INFO     male - female,beta,100,LRE,11,Jacobian,11,lm,29
2024-07-10 18:06:40 __main__ INFO     verb_3pSg - Ved,beta,100,LRE,43,Jacobian,44,lm,49
2024-07-10 18:06:44 __main__ INFO     meronyms - member,beta,100,LRE,7,Jacobian,5,lm,31
2024-07-10 18:06:48 __main__ INFO     hyponyms - misc,beta,100,LRE,2,Jacobian,2,lm,29
2024-07-10 18:06:53 __main__ INFO     adj - superlative,beta,100,LRE,27,Jacobian,26,lm,44
2024-07-10 18:06:58 __main__ INFO     verb+tion_irreg,beta,100,LRE,14,Jacobian,13,lm,49
2024-07-10 18:07:02 __main__ INFO     synonyms - exact,beta,100,LRE,3,Jacobian,3,lm,19
2024-07-10 18:07:07 __main__ INFO     hypernyms - animals,beta,100,LRE,18,Jacobian,16,lm,47
2024-07-10 18:07:11 __main__ INFO     country - capital,beta,100,LRE,9,Jacobian,9,lm,35
2024-07-10 18:07:11 __main__ INFO     using beta=100, iter=4
2024-07-10 18:07:15 __main__ INFO     name - nationality,beta,100,LRE,5,Jacobian,5,lm,24
2024-07-10 18:07:19 __main__ INFO     animal - youth,beta,100,LRE,19,Jacobian,18,lm,34
2024-07-10 18:07:24 __main__ INFO     verb_Ving - 3pSg,beta,100,LRE,0,Jacobian,0,lm,50
2024-07-10 18:07:29 __main__ INFO     noun+less_reg,beta,100,LRE,46,Jacobian,46,lm,48
2024-07-10 18:07:34 __main__ INFO     verb+able_reg,beta,100,LRE,33,Jacobian,33,lm,45
2024-07-10 18:07:38 __main__ INFO     UK_city - county,beta,100,LRE,4,Jacobian,4,lm,12
2024-07-10 18:07:43 __main__ INFO     antonyms - binary,beta,100,LRE,21,Jacobian,22,lm,45
2024-07-10 18:07:48 __main__ INFO     verb_inf - 3pSg,beta,100,LRE,44,Jacobian,44,lm,50
2024-07-10 18:07:53 __main__ INFO     re+verb_reg,beta,100,LRE,13,Jacobian,12,lm,41
2024-07-10 18:07:58 __main__ INFO     verb_inf - Ved,beta,100,LRE,41,Jacobian,41,lm,49
2024-07-10 18:08:03 __main__ INFO     country - language,beta,100,LRE,3,Jacobian,3,lm,40
2024-07-10 18:08:07 __main__ INFO     meronyms - part,beta,100,LRE,8,Jacobian,7,lm,25
2024-07-10 18:08:12 __main__ INFO     verb_Ving - Ved,beta,100,LRE,4,Jacobian,4,lm,49
2024-07-10 18:08:16 __main__ INFO     animal - shelter,beta,100,LRE,5,Jacobian,4,lm,36
2024-07-10 18:08:20 __main__ INFO     hypernyms - misc,beta,100,LRE,12,Jacobian,10,lm,28
2024-07-10 18:08:24 __main__ INFO     meronyms - substance,beta,100,LRE,5,Jacobian,5,lm,37
2024-07-10 18:08:30 __main__ INFO     noun - plural_irreg,beta,100,LRE,44,Jacobian,43,lm,50
2024-07-10 18:08:35 __main__ INFO     un+adj_reg,beta,100,LRE,37,Jacobian,34,lm,50
2024-07-10 18:08:40 __main__ INFO     verb+ment_irreg,beta,100,LRE,35,Jacobian,34,lm,50
2024-07-10 18:08:45 __main__ INFO     adj+ness_reg,beta,100,LRE,38,Jacobian,37,lm,42
2024-07-10 18:08:50 __main__ INFO     over+adj_reg,beta,100,LRE,0,Jacobian,0,lm,50
2024-07-10 18:08:55 __main__ INFO     verb+er_irreg,beta,100,LRE,10,Jacobian,8,lm,48
2024-07-10 18:09:00 __main__ INFO     adj+ly_reg,beta,100,LRE,28,Jacobian,29,lm,49
2024-07-10 18:09:05 __main__ INFO     name - occupation,beta,100,LRE,22,Jacobian,18,lm,41
2024-07-10 18:09:08 __main__ INFO     synonyms - intensity,beta,100,LRE,1,Jacobian,1,lm,19
2024-07-10 18:09:12 __main__ INFO     animal - sound,beta,100,LRE,16,Jacobian,14,lm,34
2024-07-10 18:09:18 __main__ INFO     noun - plural_reg,beta,100,LRE,50,Jacobian,50,lm,50
2024-07-10 18:09:23 __main__ INFO     Ving - verb_inf,beta,100,LRE,6,Jacobian,5,lm,50
2024-07-10 18:09:27 __main__ INFO     male - female,beta,100,LRE,8,Jacobian,9,lm,30
2024-07-10 18:09:32 __main__ INFO     verb_3pSg - Ved,beta,100,LRE,45,Jacobian,44,lm,49
2024-07-10 18:09:36 __main__ INFO     meronyms - member,beta,100,LRE,3,Jacobian,3,lm,31
2024-07-10 18:09:40 __main__ INFO     hyponyms - misc,beta,100,LRE,3,Jacobian,3,lm,26
2024-07-10 18:09:45 __main__ INFO     adj - superlative,beta,100,LRE,26,Jacobian,26,lm,43
2024-07-10 18:09:50 __main__ INFO     verb+tion_irreg,beta,100,LRE,12,Jacobian,14,lm,49
2024-07-10 18:09:54 __main__ INFO     synonyms - exact,beta,100,LRE,6,Jacobian,6,lm,26
2024-07-10 18:09:58 __main__ INFO     hypernyms - animals,beta,100,LRE,10,Jacobian,8,lm,38
2024-07-10 18:10:03 __main__ INFO     country - capital,beta,100,LRE,20,Jacobian,21,lm,36
2024-07-10 18:10:03 __main__ INFO     using beta=100, iter=5
2024-07-10 18:10:06 __main__ INFO     name - nationality,beta,100,LRE,5,Jacobian,5,lm,21
2024-07-10 18:10:10 __main__ INFO     animal - youth,beta,100,LRE,18,Jacobian,17,lm,33
2024-07-10 18:10:16 __main__ INFO     verb_Ving - 3pSg,beta,100,LRE,0,Jacobian,0,lm,50
2024-07-10 18:10:21 __main__ INFO     noun+less_reg,beta,100,LRE,47,Jacobian,46,lm,49
2024-07-10 18:10:26 __main__ INFO     verb+able_reg,beta,100,LRE,40,Jacobian,39,lm,48
2024-07-10 18:10:30 __main__ INFO     UK_city - county,beta,100,LRE,6,Jacobian,6,lm,12
2024-07-10 18:10:34 __main__ INFO     antonyms - binary,beta,100,LRE,27,Jacobian,27,lm,41
2024-07-10 18:10:39 __main__ INFO     verb_inf - 3pSg,beta,100,LRE,40,Jacobian,37,lm,50
2024-07-10 18:10:44 __main__ INFO     re+verb_reg,beta,100,LRE,10,Jacobian,8,lm,44
2024-07-10 18:10:50 __main__ INFO     verb_inf - Ved,beta,100,LRE,41,Jacobian,41,lm,50
2024-07-10 18:10:54 __main__ INFO     country - language,beta,100,LRE,4,Jacobian,4,lm,41
2024-07-10 18:10:58 __main__ INFO     meronyms - part,beta,100,LRE,11,Jacobian,10,lm,29
2024-07-10 18:11:04 __main__ INFO     verb_Ving - Ved,beta,100,LRE,17,Jacobian,17,lm,49
2024-07-10 18:11:08 __main__ INFO     animal - shelter,beta,100,LRE,3,Jacobian,2,lm,28
2024-07-10 18:11:12 __main__ INFO     hypernyms - misc,beta,100,LRE,8,Jacobian,8,lm,29
2024-07-10 18:11:16 __main__ INFO     meronyms - substance,beta,100,LRE,6,Jacobian,3,lm,39
2024-07-10 18:11:21 __main__ INFO     noun - plural_irreg,beta,100,LRE,46,Jacobian,45,lm,49
2024-07-10 18:11:26 __main__ INFO     un+adj_reg,beta,100,LRE,26,Jacobian,25,lm,49
2024-07-10 18:11:31 __main__ INFO     verb+ment_irreg,beta,100,LRE,37,Jacobian,37,lm,50
2024-07-10 18:11:36 __main__ INFO     adj+ness_reg,beta,100,LRE,37,Jacobian,37,lm,43
2024-07-10 18:11:41 __main__ INFO     over+adj_reg,beta,100,LRE,0,Jacobian,0,lm,50
2024-07-10 18:11:47 __main__ INFO     verb+er_irreg,beta,100,LRE,7,Jacobian,10,lm,48
2024-07-10 18:11:52 __main__ INFO     adj+ly_reg,beta,100,LRE,34,Jacobian,35,lm,49
2024-07-10 18:11:57 __main__ INFO     name - occupation,beta,100,LRE,20,Jacobian,18,lm,43
2024-07-10 18:12:00 __main__ INFO     synonyms - intensity,beta,100,LRE,3,Jacobian,3,lm,24
2024-07-10 18:12:04 __main__ INFO     animal - sound,beta,100,LRE,16,Jacobian,15,lm,29
2024-07-10 18:12:09 __main__ INFO     noun - plural_reg,beta,100,LRE,50,Jacobian,50,lm,50
2024-07-10 18:12:15 __main__ INFO     Ving - verb_inf,beta,100,LRE,5,Jacobian,4,lm,50
2024-07-10 18:12:19 __main__ INFO     male - female,beta,100,LRE,10,Jacobian,10,lm,32
2024-07-10 18:12:24 __main__ INFO     verb_3pSg - Ved,beta,100,LRE,46,Jacobian,47,lm,49
2024-07-10 18:12:28 __main__ INFO     meronyms - member,beta,100,LRE,3,Jacobian,3,lm,32
2024-07-10 18:12:32 __main__ INFO     hyponyms - misc,beta,100,LRE,3,Jacobian,3,lm,24
2024-07-10 18:12:37 __main__ INFO     adj - superlative,beta,100,LRE,27,Jacobian,26,lm,45
2024-07-10 18:12:42 __main__ INFO     verb+tion_irreg,beta,100,LRE,22,Jacobian,18,lm,49
2024-07-10 18:12:46 __main__ INFO     synonyms - exact,beta,100,LRE,2,Jacobian,2,lm,27
2024-07-10 18:12:50 __main__ INFO     hypernyms - animals,beta,100,LRE,17,Jacobian,16,lm,42
2024-07-10 18:12:55 __main__ INFO     country - capital,beta,100,LRE,19,Jacobian,19,lm,35
2024-07-10 18:12:55 __main__ INFO     using beta=100, iter=6
2024-07-10 18:12:58 __main__ INFO     name - nationality,beta,100,LRE,5,Jacobian,5,lm,24
2024-07-10 18:13:03 __main__ INFO     animal - youth,beta,100,LRE,19,Jacobian,18,lm,34
2024-07-10 18:13:08 __main__ INFO     verb_Ving - 3pSg,beta,100,LRE,0,Jacobian,1,lm,50
2024-07-10 18:13:13 __main__ INFO     noun+less_reg,beta,100,LRE,46,Jacobian,46,lm,48
2024-07-10 18:13:18 __main__ INFO     verb+able_reg,beta,100,LRE,33,Jacobian,33,lm,47
2024-07-10 18:13:22 __main__ INFO     UK_city - county,beta,100,LRE,3,Jacobian,3,lm,14
2024-07-10 18:13:27 __main__ INFO     antonyms - binary,beta,100,LRE,29,Jacobian,29,lm,43
2024-07-10 18:13:32 __main__ INFO     verb_inf - 3pSg,beta,100,LRE,47,Jacobian,46,lm,50
2024-07-10 18:13:36 __main__ INFO     re+verb_reg,beta,100,LRE,10,Jacobian,8,lm,39
2024-07-10 18:13:42 __main__ INFO     verb_inf - Ved,beta,100,LRE,40,Jacobian,40,lm,49
2024-07-10 18:13:46 __main__ INFO     country - language,beta,100,LRE,8,Jacobian,7,lm,36
2024-07-10 18:13:50 __main__ INFO     meronyms - part,beta,100,LRE,12,Jacobian,9,lm,31
2024-07-10 18:13:56 __main__ INFO     verb_Ving - Ved,beta,100,LRE,3,Jacobian,2,lm,49
2024-07-10 18:14:00 __main__ INFO     animal - shelter,beta,100,LRE,4,Jacobian,3,lm,31
2024-07-10 18:14:04 __main__ INFO     hypernyms - misc,beta,100,LRE,11,Jacobian,8,lm,31
2024-07-10 18:14:08 __main__ INFO     meronyms - substance,beta,100,LRE,6,Jacobian,6,lm,37
2024-07-10 18:14:13 __main__ INFO     noun - plural_irreg,beta,100,LRE,37,Jacobian,37,lm,50
2024-07-10 18:14:18 __main__ INFO     un+adj_reg,beta,100,LRE,28,Jacobian,26,lm,50
2024-07-10 18:14:24 __main__ INFO     verb+ment_irreg,beta,100,LRE,39,Jacobian,39,lm,50
2024-07-10 18:14:28 __main__ INFO     adj+ness_reg,beta,100,LRE,39,Jacobian,38,lm,43
2024-07-10 18:14:34 __main__ INFO     over+adj_reg,beta,100,LRE,0,Jacobian,0,lm,50
2024-07-10 18:14:39 __main__ INFO     verb+er_irreg,beta,100,LRE,22,Jacobian,19,lm,47
2024-07-10 18:14:44 __main__ INFO     adj+ly_reg,beta,100,LRE,34,Jacobian,33,lm,50
2024-07-10 18:14:49 __main__ INFO     name - occupation,beta,100,LRE,12,Jacobian,9,lm,40
2024-07-10 18:14:52 __main__ INFO     synonyms - intensity,beta,100,LRE,2,Jacobian,2,lm,23
2024-07-10 18:14:56 __main__ INFO     animal - sound,beta,100,LRE,16,Jacobian,16,lm,30
2024-07-10 18:15:01 __main__ INFO     noun - plural_reg,beta,100,LRE,50,Jacobian,50,lm,50
2024-07-10 18:15:07 __main__ INFO     Ving - verb_inf,beta,100,LRE,4,Jacobian,5,lm,50
2024-07-10 18:15:11 __main__ INFO     male - female,beta,100,LRE,10,Jacobian,10,lm,33
2024-07-10 18:15:16 __main__ INFO     verb_3pSg - Ved,beta,100,LRE,40,Jacobian,34,lm,49
2024-07-10 18:15:20 __main__ INFO     meronyms - member,beta,100,LRE,9,Jacobian,9,lm,32
2024-07-10 18:15:24 __main__ INFO     hyponyms - misc,beta,100,LRE,3,Jacobian,5,lm,29
2024-07-10 18:15:29 __main__ INFO     adj - superlative,beta,100,LRE,28,Jacobian,28,lm,44
2024-07-10 18:15:34 __main__ INFO     verb+tion_irreg,beta,100,LRE,21,Jacobian,21,lm,49
2024-07-10 18:15:38 __main__ INFO     synonyms - exact,beta,100,LRE,2,Jacobian,2,lm,21
2024-07-10 18:15:43 __main__ INFO     hypernyms - animals,beta,100,LRE,29,Jacobian,28,lm,42
2024-07-10 18:15:47 __main__ INFO     country - capital,beta,100,LRE,7,Jacobian,6,lm,35
2024-07-10 18:15:47 __main__ INFO     using beta=100, iter=7
2024-07-10 18:15:51 __main__ INFO     name - nationality,beta,100,LRE,6,Jacobian,5,lm,20
2024-07-10 18:15:55 __main__ INFO     animal - youth,beta,100,LRE,19,Jacobian,19,lm,34
2024-07-10 18:16:00 __main__ INFO     verb_Ving - 3pSg,beta,100,LRE,0,Jacobian,1,lm,50
2024-07-10 18:16:05 __main__ INFO     noun+less_reg,beta,100,LRE,46,Jacobian,47,lm,48
2024-07-10 18:16:10 __main__ INFO     verb+able_reg,beta,100,LRE,38,Jacobian,34,lm,47
2024-07-10 18:16:14 __main__ INFO     UK_city - county,beta,100,LRE,2,Jacobian,2,lm,12
2024-07-10 18:16:19 __main__ INFO     antonyms - binary,beta,100,LRE,19,Jacobian,19,lm,43
2024-07-10 18:16:24 __main__ INFO     verb_inf - 3pSg,beta,100,LRE,41,Jacobian,42,lm,50
2024-07-10 18:16:29 __main__ INFO     re+verb_reg,beta,100,LRE,12,Jacobian,10,lm,47
2024-07-10 18:16:34 __main__ INFO     verb_inf - Ved,beta,100,LRE,41,Jacobian,41,lm,49
2024-07-10 18:16:39 __main__ INFO     country - language,beta,100,LRE,3,Jacobian,3,lm,40
2024-07-10 18:16:43 __main__ INFO     meronyms - part,beta,100,LRE,10,Jacobian,9,lm,30
2024-07-10 18:16:48 __main__ INFO     verb_Ving - Ved,beta,100,LRE,20,Jacobian,21,lm,49
2024-07-10 18:16:52 __main__ INFO     animal - shelter,beta,100,LRE,3,Jacobian,3,lm,30
2024-07-10 18:16:56 __main__ INFO     hypernyms - misc,beta,100,LRE,11,Jacobian,7,lm,31
2024-07-10 18:17:01 __main__ INFO     meronyms - substance,beta,100,LRE,8,Jacobian,5,lm,40
2024-07-10 18:17:06 __main__ INFO     noun - plural_irreg,beta,100,LRE,46,Jacobian,45,lm,50
2024-07-10 18:17:11 __main__ INFO     un+adj_reg,beta,100,LRE,39,Jacobian,38,lm,50
2024-07-10 18:17:16 __main__ INFO     verb+ment_irreg,beta,100,LRE,41,Jacobian,42,lm,50
2024-07-10 18:17:21 __main__ INFO     adj+ness_reg,beta,100,LRE,40,Jacobian,39,lm,42
2024-07-10 18:17:26 __main__ INFO     over+adj_reg,beta,100,LRE,0,Jacobian,0,lm,50
2024-07-10 18:17:31 __main__ INFO     verb+er_irreg,beta,100,LRE,19,Jacobian,19,lm,45
2024-07-10 18:17:36 __main__ INFO     adj+ly_reg,beta,100,LRE,30,Jacobian,30,lm,49
2024-07-10 18:17:41 __main__ INFO     name - occupation,beta,100,LRE,19,Jacobian,14,lm,40
2024-07-10 18:17:45 __main__ INFO     synonyms - intensity,beta,100,LRE,3,Jacobian,2,lm,24
2024-07-10 18:17:49 __main__ INFO     animal - sound,beta,100,LRE,18,Jacobian,18,lm,32
2024-07-10 18:17:54 __main__ INFO     noun - plural_reg,beta,100,LRE,50,Jacobian,50,lm,50
2024-07-10 18:17:59 __main__ INFO     Ving - verb_inf,beta,100,LRE,7,Jacobian,4,lm,50
2024-07-10 18:18:03 __main__ INFO     male - female,beta,100,LRE,9,Jacobian,9,lm,32
2024-07-10 18:18:09 __main__ INFO     verb_3pSg - Ved,beta,100,LRE,40,Jacobian,37,lm,49
2024-07-10 18:18:13 __main__ INFO     meronyms - member,beta,100,LRE,10,Jacobian,9,lm,30
2024-07-10 18:18:17 __main__ INFO     hyponyms - misc,beta,100,LRE,3,Jacobian,3,lm,29
2024-07-10 18:18:22 __main__ INFO     adj - superlative,beta,100,LRE,28,Jacobian,26,lm,43
2024-07-10 18:18:27 __main__ INFO     verb+tion_irreg,beta,100,LRE,20,Jacobian,17,lm,49
2024-07-10 18:18:30 __main__ INFO     synonyms - exact,beta,100,LRE,0,Jacobian,0,lm,22
2024-07-10 18:18:35 __main__ INFO     hypernyms - animals,beta,100,LRE,19,Jacobian,19,lm,42
2024-07-10 18:18:40 __main__ INFO     country - capital,beta,100,LRE,12,Jacobian,13,lm,36
