2024-06-13 17:11:59 root INFO     loading model + tokenizer
2024-06-14 00:38:12 root INFO     [' un', ' non', ' penn', ' unf', ' p'] matches ['penniless'] is True
2024-06-14 00:38:12 root INFO     [' un', ' non', ' unf', ' less', ' '] matches ['remorseless'] is False
2024-06-14 00:38:12 root INFO     [' un', ' unf', ' ', ' non', ' less'] matches ['ruthless'] is False
2024-06-14 00:38:12 root INFO     [' non', ' un', ' senseless', ' s', ' less'] matches ['sensorless'] is False
2024-06-14 00:38:12 root INFO     [' non', ' less', ' unf', ' un', ' skin'] matches ['sleeveless'] is False
2024-06-14 00:38:12 root INFO     [' soul', ' sou', ' spirit', ' sin', ' lifeless'] matches ['soulless'] is True
2024-06-14 00:38:12 root INFO     [' empty', 'ND', ' OD', ' no', 'nar'] matches ['speechless'] is False
2024-06-14 00:38:12 root INFO     [' un', ' non', ' sp', ' unf', ' '] matches ['spineless'] is True
2024-06-14 00:38:12 root INFO     [' non', ' ', ' unt', ' unf', ' bland'] matches ['tactless'] is False
2024-06-14 00:38:12 root INFO     [' un', ' unf', ' ', ' talent', ' less'] matches ['talentless'] is True
2024-06-14 00:38:12 root INFO     [' empty', ' no', 'ND', ' OD', ' don'] matches ['thoughtless'] is False
2024-06-14 00:38:12 root INFO     [' tooth', ' non', ' un', ' unf', ' '] matches ['toothless'] is True
2024-06-14 00:38:12 root INFO     [' empty', 'ND', ' no', ' OD', ' don'] matches ['windowless'] is False
2024-06-14 00:38:12 root INFO     [' empty', ' no', ' un', ' OD', ' don'] matches ['witless'] is False
2024-06-14 00:38:12 root INFO     noun+less_reg,50,335,359

2024-06-14 00:38:12 __main__ INFO     starting test: <class 'lre.operators.JacobianIclMeanEstimator'> on Relation(name='over+adj_reg', prompt_templates=['If something is too {}, it is', 'When something is overly {}, it is', 'if it is too {}, then it is'], prompt_templates_zs=['If something is too {}, it is', 'When something is overly {}, it is', 'if it is too {}, then it is'], samples=[RelationSample(subject='ambitious', object=['overambitious', 'over-ambitious']), RelationSample(subject='arching', object=['overarching', 'over-arching']), RelationSample(subject='booked', object=['overbooked', 'over-booked']), RelationSample(subject='charged', object=['overcharged', 'over-charged']), RelationSample(subject='compensated', object=['overcompensated', 'over-compensated']), RelationSample(subject='confident', object=['overconfident', 'over-confident']), RelationSample(subject='cooked', object=['overcooked', 'over-cooked']), RelationSample(subject='crowded', object=['overcrowded', 'over-crowded']), RelationSample(subject='developed', object=['overdeveloped', 'over-developed']), RelationSample(subject='done', object=['overdone', 'over-done']), RelationSample(subject='dressed', object=['overdressed', 'over-dressed']), RelationSample(subject='enthusiastic', object=['overenthusiastic', 'over-enthusiastic']), RelationSample(subject='excited', object=['overexcited', 'over-excited']), RelationSample(subject='exposed', object=['overexposed', 'over-exposed']), RelationSample(subject='filled', object=['overfilled', 'over-filled']), RelationSample(subject='grown', object=['overgrown', 'over-grown']), RelationSample(subject='heard', object=['overheard', 'over-heard']), RelationSample(subject='heated', object=['overheated', 'over-heated']), RelationSample(subject='inflated', object=['overinflated', 'over-inflated']), RelationSample(subject='laid', object=['overlaid', 'over-laid']), RelationSample(subject='loaded', object=['overloaded', 'over-loaded']), RelationSample(subject='optimistic', object=['overoptimistic', 'over-optimistic']), RelationSample(subject='paid', object=['overpaid', 'over-paid']), RelationSample(subject='painted', object=['overpainted', 'over-painted']), RelationSample(subject='played', object=['overplayed', 'over-played']), RelationSample(subject='populated', object=['overpopulated', 'over-populated']), RelationSample(subject='powered', object=['overpowered', 'over-powered']), RelationSample(subject='protected', object=['overprotected', 'over-protected']), RelationSample(subject='protective', object=['overprotective', 'over-protective']), RelationSample(subject='qualified', object=['overqualified', 'over-qualified']), RelationSample(subject='represented', object=['overrepresented', 'over-represented']), RelationSample(subject='saturated', object=['oversaturated', 'over-saturated']), RelationSample(subject='shadowed', object=['overshadowed', 'over-shadowed']), RelationSample(subject='simplified', object=['oversimplified', 'over-simplified']), RelationSample(subject='sized', object=['oversized', 'over-sized']), RelationSample(subject='sold', object=['oversold', 'over-sold']), RelationSample(subject='spent', object=['overspent', 'over-spent']), RelationSample(subject='stated', object=['overstated', 'over-stated']), RelationSample(subject='stimulated', object=['overstimulated', 'over-stimulated']), RelationSample(subject='stocked', object=['overstocked', 'over-stocked']), RelationSample(subject='strained', object=['overstrained', 'over-strained']), RelationSample(subject='stressed', object=['overstressed', 'over-stressed']), RelationSample(subject='stretched', object=['overstretched', 'over-stretched']), RelationSample(subject='subscribed', object=['oversubscribed', 'over-subscribed']), RelationSample(subject='taken', object=['overtaken', 'over-taken']), RelationSample(subject='thrown', object=['overthrown', 'over-thrown']), RelationSample(subject='turned', object=['overturned', 'over-turned']), RelationSample(subject='used', object=['overused', 'over-used']), RelationSample(subject='written', object=['overwritten', 'over-written']), RelationSample(subject='zealous', object=['overzealous', 'over-zealous'])], _domain=None, _range=None)
2024-06-14 00:38:14 root INFO     starting operator prediction
2024-06-14 00:38:14 root INFO     using no context
2024-06-14 00:38:14 root INFO     [order_1_approx] starting weight calculation
2024-06-14 00:42:14 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 00:42:14 root INFO     [order_1_approx] weight calculation finished
2024-06-14 00:42:15 lre.operators INFO     [Jacobian] FINISHED order_1_approx 1/8
2024-06-14 00:42:15 root INFO     [order_1_approx] starting weight calculation
2024-06-14 00:46:12 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 00:46:12 root INFO     [order_1_approx] weight calculation finished
2024-06-14 00:46:13 lre.operators INFO     [Jacobian] FINISHED order_1_approx 2/8
2024-06-14 00:46:13 root INFO     [order_1_approx] starting weight calculation
2024-06-14 00:50:10 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 00:50:10 root INFO     [order_1_approx] weight calculation finished
2024-06-14 00:50:10 lre.operators INFO     [Jacobian] FINISHED order_1_approx 3/8
2024-06-14 00:50:11 root INFO     [order_1_approx] starting weight calculation
2024-06-14 00:54:07 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 00:54:07 root INFO     [order_1_approx] weight calculation finished
2024-06-14 00:54:08 lre.operators INFO     [Jacobian] FINISHED order_1_approx 4/8
2024-06-14 00:54:08 root INFO     [order_1_approx] starting weight calculation
2024-06-14 00:58:06 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 00:58:06 root INFO     [order_1_approx] weight calculation finished
2024-06-14 00:58:07 lre.operators INFO     [Jacobian] FINISHED order_1_approx 5/8
2024-06-14 00:58:07 root INFO     [order_1_approx] starting weight calculation
2024-06-14 01:02:05 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 01:02:05 root INFO     [order_1_approx] weight calculation finished
2024-06-14 01:02:06 lre.operators INFO     [Jacobian] FINISHED order_1_approx 6/8
2024-06-14 01:02:06 root INFO     [order_1_approx] starting weight calculation
2024-06-14 01:06:03 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 01:06:03 root INFO     [order_1_approx] weight calculation finished
2024-06-14 01:06:04 lre.operators INFO     [Jacobian] FINISHED order_1_approx 7/8
2024-06-14 01:06:04 root INFO     [order_1_approx] starting weight calculation
2024-06-14 01:10:00 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 01:10:00 root INFO     [order_1_approx] weight calculation finished
2024-06-14 01:10:01 lre.operators INFO     [Jacobian] FINISHED order_1_approx 8/8
2024-06-14 01:10:01 root INFO     total operator prediction time: 1906.607197523117 seconds
2024-06-14 01:10:03 root INFO     [' over', ' overd', ' overs', ' overly', ' overe'] matches ['overambitious', 'over-ambitious'] is True
2024-06-14 01:10:03 root INFO     ['orf', 'onel', 'oling', 'oller', 'oll'] matches ['overarching', 'over-arching'] is False
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overc', ' overe'] matches ['overbooked', 'over-booked'] is True
2024-06-14 01:10:03 root INFO     ['orf', 'onel', 'oling', 'oll', 'oller'] matches ['overcharged', 'over-charged'] is False
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overc', ' overe'] matches ['overcompensated', 'over-compensated'] is True
2024-06-14 01:10:03 root INFO     [' over', ' overd', ' overs', ' overc', ' overe'] matches ['overconfident', 'over-confident'] is True
2024-06-14 01:10:03 root INFO     ['orf', 'onel', 'ollen', 'oller', 'oling'] matches ['overcooked', 'over-cooked'] is False
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overc', ' overe'] matches ['overcrowded', 'over-crowded'] is True
2024-06-14 01:10:03 root INFO     ['orf', 'onel', 'oling', 'oll', 'oller'] matches ['overdeveloped', 'over-developed'] is False
2024-06-14 01:10:03 root INFO     ['orf', 'onel', 'oling', 'oller', 'oll'] matches ['overdone', 'over-done'] is False
2024-06-14 01:10:03 root INFO     [' over', ' overd', ' overs', ' overe', ' overc'] matches ['overdressed', 'over-dressed'] is True
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overe', ' overly'] matches ['overenthusiastic', 'over-enthusiastic'] is True
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overe', ' overc'] matches ['overexcited', 'over-excited'] is True
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overe', ' overd', ' overc'] matches ['overexposed', 'over-exposed'] is True
2024-06-14 01:10:03 root INFO     ['onel', 'orf', 'oling', 'oll', 'ollen'] matches ['overfilled', 'over-filled'] is False
2024-06-14 01:10:03 root INFO     ['orf', 'onel', 'oller', 'oling', 'ollen'] matches ['overgrown', 'over-grown'] is False
2024-06-14 01:10:03 root INFO     ['onel', 'orf', 'oling', 'oller', 'oll'] matches ['overheard', 'over-heard'] is False
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overc', ' overe'] matches ['overheated', 'over-heated'] is True
2024-06-14 01:10:03 root INFO     [' over', ' overd', ' overs', ' overc', ' overe'] matches ['overinflated', 'over-inflated'] is True
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overc', ' overly'] matches ['overlaid', 'over-laid'] is True
2024-06-14 01:10:03 root INFO     ['onel', 'orf', 'oling', 'oller', 'oll'] matches ['overloaded', 'over-loaded'] is False
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overly', ' overc'] matches ['overoptimistic', 'over-optimistic'] is True
2024-06-14 01:10:03 root INFO     ['onel', 'orf', 'oling', 'oll', 'oller'] matches ['overpaid', 'over-paid'] is False
2024-06-14 01:10:03 root INFO     ['onel', 'orf', 'oling', 'oll', 'oller'] matches ['overpainted', 'over-painted'] is False
2024-06-14 01:10:03 root INFO     ['orf', 'onel', 'oling', 'oller', 'oll'] matches ['overplayed', 'over-played'] is False
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overc', ' overe'] matches ['overpopulated', 'over-populated'] is True
2024-06-14 01:10:03 root INFO     ['orf', 'onel', 'oling', 'oller', 'ollen'] matches ['overpowered', 'over-powered'] is False
2024-06-14 01:10:03 root INFO     ['orf', 'onel', 'oling', 'oller', 'ollen'] matches ['overprotected', 'over-protected'] is False
2024-06-14 01:10:03 root INFO     [' over', ' overd', ' overc', ' overs', ' overw'] matches ['overprotective', 'over-protective'] is True
2024-06-14 01:10:03 root INFO     ['onel', 'orf', 'oling', 'oller', 'oll'] matches ['overqualified', 'over-qualified'] is False
2024-06-14 01:10:03 root INFO     ['orf', 'onel', 'oling', 'oll', 'oller'] matches ['overrepresented', 'over-represented'] is False
2024-06-14 01:10:03 root INFO     [' overs', ' over', ' overd', ' overc', ' overe'] matches ['oversaturated', 'over-saturated'] is True
2024-06-14 01:10:03 root INFO     [' over', ' overd', ' overs', ' overc', ' overe'] matches ['overshadowed', 'over-shadowed'] is True
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overc', ' overly'] matches ['oversimplified', 'over-simplified'] is True
2024-06-14 01:10:03 root INFO     ['onel', 'orf', 'oling', 'oller', 'oll'] matches ['oversized', 'over-sized'] is False
2024-06-14 01:10:03 root INFO     ['onel', 'orf', 'oling', 'ollen', 'oll'] matches ['oversold', 'over-sold'] is False
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overc', ' overe'] matches ['overspent', 'over-spent'] is True
2024-06-14 01:10:03 root INFO     ['orf', 'onel', 'oller', 'oling', 'oll'] matches ['overstated', 'over-stated'] is False
2024-06-14 01:10:03 root INFO     [' overs', ' over', ' overd', ' overly', ' overe'] matches ['overstimulated', 'over-stimulated'] is True
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overc', ' overe'] matches ['overstocked', 'over-stocked'] is True
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overc', ' overe'] matches ['overstrained', 'over-strained'] is True
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overe', ' overc'] matches ['overstressed', 'over-stressed'] is True
2024-06-14 01:10:03 root INFO     ['orf', 'onel', 'ollen', 'oling', 'oller'] matches ['overstretched', 'over-stretched'] is False
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overc', ' overe'] matches ['oversubscribed', 'over-subscribed'] is True
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overc', ' overe'] matches ['overtaken', 'over-taken'] is True
2024-06-14 01:10:03 root INFO     [' over', ' overs', ' overd', ' overc', ' overe'] matches ['overthrown', 'over-thrown'] is True
2024-06-14 01:10:03 root INFO     ['onel', 'orf', 'oling', 'oller', 'oll'] matches ['overturned', 'over-turned'] is False
2024-06-14 01:10:03 root INFO     ['onel', 'orf', 'oling', 'oller', 'oll'] matches ['overused', 'over-used'] is False
2024-06-14 01:10:03 root INFO     ['orf', 'onel', 'oller', 'oling', 'oll'] matches ['overwritten', 'over-written'] is False
2024-06-14 01:10:03 root INFO     [' over', ' overd', ' overs', ' overe', ' overc'] matches ['overzealous', 'over-zealous'] is True
2024-06-14 01:10:03 root INFO     over+adj_reg,50,362,382

2024-06-14 01:10:03 __main__ INFO     starting test: <class 'lre.operators.JacobianIclMeanEstimator'> on Relation(name='adj+ness_reg', prompt_templates=['The state of being {} is', 'The quality of being {} is', 'The noun form of {} is'], prompt_templates_zs=['The state of being {} is', 'The quality of being {} is', 'The noun form of {} is'], samples=[RelationSample(subject='amazing', object=['amazingness']), RelationSample(subject='attractive', object=['attractiveness']), RelationSample(subject='aware', object=['awareness']), RelationSample(subject='broken', object=['brokenness']), RelationSample(subject='careful', object=['carefulness']), RelationSample(subject='cheap', object=['cheapness']), RelationSample(subject='competitive', object=['competitiveness']), RelationSample(subject='connected', object=['connectedness']), RelationSample(subject='conscious', object=['consciousness']), RelationSample(subject='creative', object=['creativeness']), RelationSample(subject='dangerous', object=['dangerousness']), RelationSample(subject='devoted', object=['devotedness']), RelationSample(subject='directed', object=['directedness']), RelationSample(subject='distinct', object=['distinctness']), RelationSample(subject='distinctive', object=['distinctiveness']), RelationSample(subject='effective', object=['effectiveness']), RelationSample(subject='extensive', object=['extensiveness']), RelationSample(subject='fixed', object=['fixedness']), RelationSample(subject='foreign', object=['foreignness']), RelationSample(subject='happy', object=['happiness']), RelationSample(subject='helpful', object=['helpfulness']), RelationSample(subject='hidden', object=['hiddenness']), RelationSample(subject='hot', object=['hotness']), RelationSample(subject='huge', object=['hugeness']), RelationSample(subject='impressive', object=['impressiveness']), RelationSample(subject='innovative', object=['innovativeness']), RelationSample(subject='interesting', object=['interestingness']), RelationSample(subject='mad', object=['madness']), RelationSample(subject='marked', object=['markedness']), RelationSample(subject='massive', object=['massiveness']), RelationSample(subject='nice', object=['niceness']), RelationSample(subject='obvious', object=['obviousness']), RelationSample(subject='odd', object=['oddness']), RelationSample(subject='prepared', object=['preparedness']), RelationSample(subject='pure', object=['pureness']), RelationSample(subject='random', object=['randomness']), RelationSample(subject='rare', object=['rareness']), RelationSample(subject='reasonable', object=['reasonableness']), RelationSample(subject='related', object=['relatedness']), RelationSample(subject='righteous', object=['righteousness']), RelationSample(subject='sacred', object=['sacredness']), RelationSample(subject='sad', object=['sadness']), RelationSample(subject='same', object=['sameness']), RelationSample(subject='serious', object=['seriousness']), RelationSample(subject='situated', object=['situatedness']), RelationSample(subject='strange', object=['strangeness']), RelationSample(subject='unique', object=['uniqueness']), RelationSample(subject='useful', object=['usefulness']), RelationSample(subject='vast', object=['vastness']), RelationSample(subject='weak', object=['weakness'])], _domain=None, _range=None)
